"Accident_Index","Location_Easting_OSGR","Location_Northing_OSGR","Longitude","Latitude","Police_Force","Accident_Severity","Number_of_Vehicles","Number_of_Casualties","Date","Day_of_Week","Time","Local_Authority_.District.","Local_Authority_.Highway.","X1st_Road_Class","X1st_Road_Number","Road_Type","Speed_limit","Junction_Detail","Junction_Control","X2nd_Road_Class","X2nd_Road_Number","Pedestrian_Crossing.Human_Control","Pedestrian_Crossing.Physical_Facilities","Light_Conditions","Weather_Conditions","Road_Surface_Conditions","Special_Conditions_at_Site","Carriageway_Hazards","Urban_or_Rural_Area","Did_Police_Officer_Attend_Scene_of_Accident","LAYER","ImplementationZone"
"2013950000982",323750,674670,-3.222884,55.959017,95,"Slight collision",2,1,2013-02-21,5,13:10:00,923,"S12000036",4,900,6,30,9,4,6,0,0,4,1,1,1,0,0,1,1,"20mph local streets",2
"2013950000992",326520,676450,-3.179013,55.975439,95,"Slight collision",2,1,2013-02-22,6,22:25:00,923,"S12000036",6,0,6,30,6,2,3,901,0,5,4,1,1,0,0,1,1,"20mph main streets",2
"2013950001001",325630,673490,-3.192453,55.948712,95,"Slight collision",1,1,2013-02-23,7,13:00:00,923,"S12000036",6,0,2,30,3,4,5,0,0,8,1,1,1,0,0,1,1,"20mph local streets",1
"2013950001002",325630,673490,-3.192453,55.948712,95,"Slight collision",1,1,2013-02-23,7,13:55:00,923,"S12000036",6,0,2,30,3,4,5,0,0,8,1,1,1,0,0,1,1,"20mph local streets",1
"2013950001003",327640,676340,-3.161041,55.974621,95,"Slight collision",2,1,2013-02-09,7,08:15:00,923,"S12000036",3,199,6,30,6,2,6,0,0,5,1,2,2,0,0,1,1,"20mph local streets",2
"2013950001030",322020,672240,-3.249883,55.936911,95,"Slight collision",1,1,2013-02-24,1,15:14:00,923,"S12000036",5,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"Part time 20mph",3
"2013950001031",324509,670904,-3.209675,55.925307,95,"Slight collision",1,1,2013-02-24,1,19:15:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph main streets",3
"2013950001032",325580,674400,-3.193505,55.956879,95,"Slight collision",2,1,2013-02-24,1,21:43:00,923,"S12000036",6,0,6,30,3,4,6,0,0,5,1,1,1,0,0,1,1,"20mph local streets",2
"2013950001036",325370,673820,-3.196707,55.951636,95,"Slight collision",1,1,2013-02-24,1,00:45:00,923,"S12000036",5,0,6,30,3,4,3,8,0,5,4,1,1,0,0,1,2,"20mph main streets",1
"2013950001055",326740,673920,-3.1748,55.952745,95,"Slight collision",2,1,2013-02-25,2,16:00:00,923,"S12000036",5,0,1,30,1,4,6,0,0,4,4,1,1,0,0,1,2,"20mph main streets",1
"2013950001057",319100,674910,-3.297415,55.960411,95,"Slight collision",1,1,2013-02-25,2,15:30:00,923,"S12000036",3,90,6,40,0,-1,-1,0,0,8,1,1,1,0,0,1,1,"40mph",4
"2013950001064",324240,674690,-3.215043,55.959274,95,"Slight collision",2,1,2013-02-25,2,19:07:00,923,"S12000036",4,900,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,"20mph main streets",2
"2013950001070",328390,668500,-3.146942,55.904305,95,"Slight collision",3,2,2013-02-25,2,16:30:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,"30mph",6
"2013950001075",320600,675190,-3.273478,55.963177,95,"Slight collision",2,1,2013-02-26,3,12:10:00,923,"S12000036",4,9085,6,30,5,4,3,90,0,5,1,1,1,0,0,1,1,"20mph main streets",4
"2013950001076",323840,672120,-3.220722,55.936125,95,"Slight collision",1,1,2013-02-26,3,13:10:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph main streets",3
"2013950001091",326590,671520,-3.176547,55.931163,95,"Slight collision",2,1,2013-02-27,4,09:45:00,923,"S12000036",5,0,6,30,3,4,6,0,0,8,1,1,1,0,0,1,2,"20mph main streets",3
"2013950001096",315930,672330,-3.347372,55.936692,95,"Slight collision",3,1,2013-02-27,4,08:30:00,923,"S12000036",3,8,3,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,"50, 60 or 70mph",7
"2013950001103",317990,672730,-3.314526,55.940641,95,"Slight collision",1,1,2013-02-27,4,15:35:00,923,"S12000036",3,8,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"40mph",5
"2013950001106",320080,670830,-3.280512,55.923926,95,"Slight collision",2,1,2013-02-27,4,19:40:00,923,"S12000036",3,71,3,40,1,4,6,0,0,0,4,1,1,0,0,1,1,"40mph",5
"2013950001123",325040,673380,-3.201868,55.947632,95,"Slight collision",1,1,2013-02-23,7,23:25:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,"20mph local streets",1
"2013950001128",329070,670130,-3.136497,55.919049,95,"Slight collision",1,1,2013-02-28,5,15:55:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,2,"30mph",6
"2013950001140",326300,672680,-3.181505,55.941539,95,"Serious collision",2,1,2013-03-01,6,10:30:00,923,"S12000036",3,7,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,"20mph main streets",1
"2013950001144",322660,675700,-3.240634,55.968095,95,"Slight collision",1,1,2013-03-01,6,13:15:00,923,"S12000036",6,0,6,30,3,4,6,0,0,5,1,1,1,0,0,1,1,"30mph",4
"2013950001147",326560,672130,-3.177194,55.936638,95,"Slight collision",2,1,2013-03-01,6,13:40:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"30mph",3
"2013950001149",324800,673190,-3.205657,55.945888,95,"Slight collision",1,1,2013-03-01,6,11:45:00,923,"S12000036",4,700,6,30,6,2,3,702,0,5,1,1,1,0,0,1,1,"20mph main streets",1
"2013950001151",326480,673530,-3.178856,55.949202,95,"Slight collision",1,1,2013-03-01,6,12:00:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph local streets",1
"2013950001157",330070,673780,-3.121446,55.951984,95,"Slight collision",2,1,2013-03-02,7,00:10:00,923,"S12000036",6,0,6,40,0,-1,-1,0,0,0,4,1,1,0,0,1,1,"40mph",3
"2013950001176",320637,671774,-3.271879,55.932498,95,"Slight collision",2,1,2013-03-01,6,17:50:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,4,4,1,1,0,0,1,1,"30mph",5
"2013950001177",320260,669510,-3.277243,55.912099,95,"Slight collision",1,1,2013-03-02,7,19:10:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,1,4,1,1,0,0,1,1,"30mph",5
"2013950001219",326730,671820,-3.174389,55.933879,95,"Slight collision",2,1,2013-03-05,3,08:30:00,923,"S12000036",6,0,6,30,6,2,6,0,0,4,1,1,1,0,0,1,1,"30mph",3
"2013950001225",326129,674500,-3.184741,55.957862,95,"Slight collision",1,1,2013-03-05,3,11:10:00,923,"S12000036",5,0,3,30,1,4,3,900,1,4,1,1,1,0,0,1,1,"20mph main streets",2
"2013950001251",324370,673070,-3.212506,55.944742,95,"Slight collision",1,1,2013-03-06,4,16:50:00,923,"S12000036",6,0,3,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,"30mph",3
"2013950001254",322354,671104,-3.244211,55.92676,95,"Slight collision",2,2,2013-02-22,6,11:30:00,923,"S12000036",6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,"30mph",3
"2013950001261",324920,672950,-3.203669,55.943751,95,"Serious collision",2,1,2013-03-05,3,15:00:00,923,"S12000036",3,702,6,30,7,2,3,702,0,5,1,1,1,0,0,1,2,"20mph main streets",3
"2013950001262",328860,674200,-3.14093,55.955579,95,"Slight collision",2,1,2013-03-02,7,18:30:00,923,"S12000036",3,1140,6,30,6,4,6,0,0,4,4,1,1,0,0,1,1,"30mph",2
"2013950001265",323830,670440,-3.220407,55.921032,95,"Slight collision",1,1,2013-03-06,4,10:45:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,"20mph existing streets",3
"2013950001266",326108,674484,-3.185073,55.957715,95,"Slight collision",1,1,2013-02-24,1,03:16:00,923,"S12000036",3,900,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,"20mph main streets",2
"2013950001267",320060,672600,-3.281357,55.939822,95,"Slight collision",2,1,2013-03-07,5,06:50:00,923,"S12000036",5,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,"20mph main streets",5
"2013950001284",328810,671620,-3.141049,55.932395,95,"Slight collision",1,1,2013-03-08,6,13:22:00,923,"S12000036",5,0,6,30,6,2,6,0,0,0,1,1,1,4,0,1,1,"20mph existing streets",3
"2013950001285",322480,674960,-3.243304,55.961418,95,"Slight collision",2,1,2013-03-07,5,11:15:00,923,"S12000036",3,902,6,30,3,2,6,0,0,0,1,1,2,0,0,1,1,"30mph",4
"2013950001298",325670,673950,-3.191939,55.95285,95,"Serious collision",2,1,2013-03-02,7,06:40:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,2,"20mph main streets",1
"2013950001299",326520,671750,-3.17773,55.933218,95,"Slight collision",2,1,2013-03-04,2,09:10:00,923,"S12000036",5,0,6,30,6,2,6,0,0,5,1,9,1,0,0,1,2,"20mph existing streets",3
"2013950001305",320550,675430,-3.274349,55.965324,95,"Slight collision",1,1,2013-03-09,7,10:40:00,923,"S12000036",4,9085,6,30,2,4,6,0,0,8,1,2,2,0,0,1,1,"20mph main streets",4
"2013950001307",322749,669335,-3.237384,55.910933,95,"Slight collision",2,1,2013-03-09,7,13:00:00,923,"S12000036",5,0,1,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",6
"2013950001308",329120,671680,-3.136104,55.93298,95,"Slight collision",1,1,2013-03-08,6,13:30:00,923,"S12000036",3,6095,6,30,0,-1,-1,0,0,4,1,1,1,4,0,1,1,"20mph main streets",3
"2013950001309",326110,673150,-3.184675,55.945732,95,"Slight collision",2,1,2013-03-09,7,18:00:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,"20mph main streets",1
"2013950001347",327730,674480,-3.159099,55.957926,95,"Slight collision",2,2,2013-03-07,5,17:00:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph main streets",2
"2013950001348",329000,671670,-3.138022,55.932873,95,"Slight collision",1,1,2013-03-11,2,12:35:00,923,"S12000036",3,6095,6,30,3,4,6,0,0,4,1,1,3,0,0,1,2,"20mph main streets",3
"2013950001349",325870,674490,-3.188886,55.957732,95,"Slight collision",2,1,2013-03-07,5,23:01:00,923,"S12000036",4,901,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,"20mph main streets",2
"2013950001411",327150,671060,-3.167462,55.927116,95,"Slight collision",1,1,2013-03-13,4,09:10:00,923,"S12000036",3,7,6,30,9,4,6,0,0,5,1,1,1,0,0,1,1,"30mph",3
"2013950001431",326100,673170,-3.184841,55.94591,95,"Slight collision",1,1,2013-03-13,4,15:30:00,923,"S12000036",3,7,6,20,3,4,6,0,0,8,1,1,1,0,0,1,1,"20mph main streets",1
"2013950001458",319370,670790,-3.291859,55.923448,95,"Slight collision",2,2,2013-03-14,5,15:30:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph local streets",5
"2013950001459",318710,670930,-3.30246,55.924594,95,"Slight collision",3,1,2013-03-14,5,20:21:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,"20mph local streets",5
"2013950001468",318960,670520,-3.298337,55.920954,95,"Slight collision",1,1,2013-03-15,6,19:40:00,923,"S12000036",3,71,3,40,0,-1,-1,0,0,0,4,1,1,0,0,1,2,"40mph",5
"2013950001495",323710,676560,-3.22406,55.975988,95,"Slight collision",1,1,2013-03-15,6,16:25:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",2
"2013950001496",323718,677133,-3.224095,55.981136,95,"Serious collision",2,1,2013-03-17,1,20:00:00,923,"S12000036",3,901,6,30,1,4,6,0,0,0,4,2,2,0,0,1,1,"20mph local streets",2
"2013950001506",330490,671750,-3.114198,55.933809,95,"Slight collision",2,1,2013-03-18,2,10:40:00,923,"S12000036",3,6095,6,30,6,2,6,0,0,5,1,2,2,0,0,1,1,"30mph",3
"2013950001507",324570,674620,-3.209739,55.958697,95,"Slight collision",1,1,2013-03-15,6,21:30:00,923,"S12000036",3,900,6,30,6,2,4,900,0,5,4,2,2,0,0,1,2,"20mph main streets",2
"2013950001523",321650,674900,-3.256578,55.960744,95,"Slight collision",2,1,2013-03-19,3,10:10:00,923,"S12000036",3,902,6,30,7,2,3,90,0,5,1,6,2,0,0,1,1,"30mph",4
"2013950001557",325080,672810,-3.201069,55.942518,95,"Slight collision",2,1,2013-03-16,7,14:25:00,923,"S12000036",3,700,6,30,3,4,6,0,0,4,1,2,2,0,0,1,2,"20mph main streets",3
"2013950001565",328250,675970,-3.15117,55.971389,95,"Slight collision",1,1,2013-03-08,6,20:10:00,923,"S12000036",3,199,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,"30mph",2
"2013950001577",329100,673410,-3.136879,55.948518,95,"Serious collision",1,1,2013-03-21,5,09:30:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph local streets",3
"2013950001579",325200,673990,-3.199476,55.953137,95,"Slight collision",1,1,2013-03-16,7,00:30:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph main streets",1
"2013950001584",324630,676740,-3.209372,55.97775,95,"Serious collision",1,1,2013-03-21,5,16:00:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph existing streets",2
"2013950001586",323950,673660,-3.219396,55.949976,95,"Fatal collision",1,1,2013-03-21,5,19:50:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,"20mph main streets",3
"2013950001595",328930,668720,-3.138365,55.906362,95,"Slight collision",1,1,2013-03-22,6,12:15:00,923,"S12000036",6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph existing streets",6
"2013950001602",321800,675540,-3.254362,55.966518,95,"Slight collision",2,1,2013-03-22,6,20:30:00,923,"S12000036",6,0,6,30,3,4,6,0,0,4,4,2,3,0,0,1,1,"30mph",4
"2013950001618",324684,673786,-3.20768,55.951223,95,"Slight collision",1,1,2013-03-23,7,22:30:00,923,"S12000036",3,90,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,"20mph main streets",1
"2013950001634",318710,670920,-3.302457,55.924505,95,"Slight collision",2,5,2013-03-24,1,14:50:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,1,1,1,3,0,1,1,"20mph local streets",5
"2013950001637",321940,670710,-3.25072,55.923154,95,"Slight collision",1,1,2013-03-23,7,21:18:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,4,8,4,0,0,1,1,"30mph",5
"2013950001639",325950,674110,-3.1875,55.954331,95,"Serious collision",1,1,2013-03-24,1,02:00:00,923,"S12000036",3,900,6,30,3,4,6,0,0,0,7,1,2,0,0,1,1,"20mph main streets",1
"2013950001648",328250,670450,-3.149699,55.921802,95,"Slight collision",2,1,2013-03-25,2,09:15:00,923,"S12000036",6,0,6,30,3,3,6,0,0,0,1,1,1,0,0,1,1,"20mph existing streets",6
"2013950001650",326090,672930,-3.184935,55.943752,95,"Slight collision",2,1,2013-03-25,2,14:15:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,4,1,0,0,1,2,"20mph local streets",1
"2013950001655",322490,672080,-3.242315,55.935549,95,"Slight collision",2,1,2013-03-25,2,08:00:00,923,"S12000036",3,71,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"30mph",3
"2013950001669",319650,672980,-3.288032,55.943167,95,"Slight collision",1,1,2013-03-25,2,21:25:00,923,"S12000036",3,8,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph main streets",5
"2013950001673",327850,671090,-3.15627,55.927491,95,"Slight collision",2,1,2013-03-26,3,13:42:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,"30mph",6
"2013950001674",322120,668880,-3.247313,55.906744,95,"Slight collision",2,1,2013-03-26,3,09:10:00,923,"S12000036",4,701,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"30mph",6
"2013950001677",318050,675180,-3.314311,55.962658,95,"Slight collision",2,1,2013-03-26,3,11:00:00,923,"S12000036",3,90,6,40,0,-1,-1,0,0,4,1,9,2,0,0,1,2,"40mph",4
"2013950001679",326920,674460,-3.172064,55.957624,95,"Slight collision",2,3,2013-03-26,3,16:00:00,923,"S12000036",5,0,6,30,6,2,3,1,0,5,1,1,1,0,0,1,1,"30mph",1
"2013950001704",317900,672300,-3.315836,55.936763,95,"Slight collision",1,1,2013-03-27,4,21:15:00,923,"S12000036",6,0,1,40,1,4,6,0,0,0,4,1,2,0,0,1,1,"40mph",5
"2013950001737",313495,675156,-3.387246,55.961643,95,"Serious collision",1,2,2013-03-30,7,01:45:00,923,"S12000036",5,157,6,40,0,-1,-1,0,0,0,6,3,3,0,0,2,1,"50, 60 or 70mph",7
"2013950001739",326840,674130,-3.173256,55.954647,95,"Slight collision",2,1,2013-03-27,4,10:50:00,923,"S12000036",6,0,6,30,9,2,5,0,0,5,1,1,1,0,0,1,2,"20mph main streets",1
"2013950001742",329130,675570,-3.136968,55.967926,95,"Slight collision",1,1,2013-03-30,7,04:00:00,923,"S12000036",3,199,6,40,0,-1,-1,0,0,0,4,1,2,0,0,1,1,"30mph",2
"2013950001746",325930,671080,-3.186988,55.927109,95,"Slight collision",2,1,2013-04-01,2,10:40:00,923,"S12000036",6,0,6,30,3,4,6,0,0,5,1,1,1,0,0,1,1,"20mph main streets",3
"2013950001752",326120,675780,-3.185237,55.969359,95,"Serious collision",1,1,2013-04-01,2,13:20:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph main streets",2
"2013950001775",320770,671110,-3.269556,55.926555,95,"Slight collision",1,1,2013-04-01,2,17:20:00,923,"S12000036",3,71,6,30,3,4,5,0,0,0,1,1,1,0,0,1,2,"40mph",5
"2013950001777",326120,672530,-3.184345,55.940164,95,"Slight collision",2,1,2013-04-02,3,10:50:00,923,"S12000036",3,700,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,"20mph main streets",3
"2013950001791",326410,674670,-3.180288,55.959432,95,"Slight collision",2,1,2013-04-02,3,22:00:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,2,"20mph existing streets",2
"2013950001805",326330,673750,-3.181318,55.951155,95,"Slight collision",2,2,2013-04-02,3,21:00:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,"20mph main streets",1
"2013950001813",327130,668810,-3.167175,55.906901,95,"Slight collision",1,1,2013-04-01,2,13:00:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph existing streets",6
"2013950001814",325990,673470,-3.186684,55.948588,95,"Slight collision",2,1,2013-04-03,4,19:20:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph main streets",1
"2013950001823",319630,672990,-3.288355,55.943254,95,"Slight collision",2,1,2013-04-04,5,11:45:00,923,"S12000036",3,8,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,"20mph main streets",5
"2013950001870",326710,675400,-3.175683,55.966036,95,"Slight collision",1,1,2013-04-07,1,12:35:00,923,"S12000036",3,900,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,"20mph main streets",2
"2013950001876",328130,674940,-3.152817,55.962118,95,"Slight collision",2,1,2013-04-07,1,21:00:00,923,"S12000036",6,0,1,30,1,1,6,0,0,0,4,1,1,0,0,1,2,"20mph main streets",2
"2013950001887",326579,672764,-3.177062,55.942336,95,"Slight collision",1,1,2013-04-08,2,01:06:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,5,1,1,0,0,1,1,"20mph local streets",1
"2013950001903",320300,672870,-3.277596,55.942287,95,"Slight collision",2,1,2013-04-09,3,08:29:00,923,"S12000036",3,8,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"30mph",5
"2013950001904",325370,673920,-3.196734,55.952534,95,"Slight collision",1,1,2013-04-09,3,14:15:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,5,5,1,1,0,0,1,1,"20mph main streets",1
"2013950001906",326020,673360,-3.186174,55.947604,95,"Slight collision",1,1,2013-04-09,3,13:27:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph main streets",1
"2013950001908",326230,674690,-3.183176,55.959584,95,"Slight collision",2,1,2013-04-09,3,14:10:00,923,"S12000036",6,0,6,30,9,4,6,0,0,5,1,1,1,0,0,1,2,"20mph existing streets",2
"2013950001909",323960,673210,-3.219109,55.945935,95,"Slight collision",2,1,2013-04-10,4,08:15:00,923,"S12000036",3,8,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,"20mph local streets",3
"2013950001910",320510,671730,-3.273898,55.932082,95,"Slight collision",2,1,2013-04-10,4,09:20:00,923,"S12000036",5,0,6,30,6,2,6,0,0,5,1,2,2,0,0,1,2,"20mph main streets",5
"2013950001923",331030,672900,-3.10585,55.944218,95,"Slight collision",2,1,2013-04-10,4,17:30:00,923,"S12000036",3,1,6,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"40mph",3
"2013950001929",325978,673566,-3.186903,55.949448,95,"Slight collision",1,2,2013-11-17,1,02:55:00,923,"S12000036",6,0,2,30,3,4,5,0,0,5,4,1,1,0,0,1,1,"20mph local streets",1
"2013950001942",325780,673620,-3.190087,55.949903,95,"Slight collision",1,1,2013-04-11,5,15:20:00,923,"S12000036",5,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,"20mph main streets",1
"2013950001944",322430,672010,-3.243255,55.934911,95,"Slight collision",2,1,2013-04-11,5,09:15:00,923,"S12000036",3,71,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"30mph",3
"2013950001952",326000,674330,-3.18676,55.956315,95,"Slight collision",1,1,2013-04-12,6,12:00:00,923,"S12000036",3,900,6,30,1,4,5,0,0,5,1,1,1,0,0,1,1,"20mph main streets",1
"2013950001953",321935,676541,-3.25249,55.975532,95,"Slight collision",1,1,2013-04-12,6,16:00:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,4,1,1,2,0,0,1,1,"20mph existing streets",4
"2013950001958",326490,675020,-3.179103,55.962588,95,"Slight collision",2,1,2013-04-12,6,21:15:00,923,"S12000036",3,900,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,"20mph main streets",2
"2013950001969",322920,675720,-3.236475,55.968316,95,"Slight collision",2,1,2013-04-13,7,11:10:00,923,"S12000036",3,902,6,30,1,4,3,902,0,4,1,1,1,0,0,1,1,"30mph",4
"2013950001974",324520,670700,-3.209442,55.923476,95,"Slight collision",2,2,2013-04-13,7,12:05:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,"20mph local streets",3
"2013950001978",320870,670990,-3.267921,55.925494,95,"Slight collision",2,2,2013-04-13,7,08:35:00,923,"S12000036",5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph local streets",5
"2013950001981",327870,676210,-3.157321,55.973488,95,"Slight collision",3,1,2013-04-15,2,19:46:00,923,"S12000036",3,199,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,"30mph",NA
"2013950001982",330290,671780,-3.117406,55.93405,95,"Slight collision",2,2,2013-04-15,2,16:50:00,923,"S12000036",3,6095,6,30,8,4,6,0,0,8,1,1,1,0,0,1,1,"30mph",3
"2013950001989",331030,671640,-3.105528,55.932899,95,"Slight collision",2,1,2013-04-13,7,12:00:00,923,"S12000036",6,0,6,30,1,4,6,0,0,0,1,1,1,0,0,1,2,"30mph",3
"2013950001991",327420,666990,-3.162048,55.890595,95,"Slight collision",2,1,2013-04-16,3,17:45:00,923,"S12000036",3,701,1,40,1,4,3,720,0,0,1,4,2,0,0,2,1,"Trunk roads",6
"2013950001995",313140,672640,-3.39212,55.93898,95,"Slight collision",2,1,2013-04-16,3,17:40:00,923,"S12000036",6,0,3,40,5,4,5,0,0,0,1,1,1,0,0,2,1,"40mph",7
"2013950002004",326640,671360,-3.175704,55.929733,95,"Slight collision",2,1,2013-04-16,3,17:55:00,923,"S12000036",5,0,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,"20mph existing streets",3
"2013950002009",326760,673930,-3.174482,55.952838,95,"Slight collision",1,1,2013-04-17,4,09:35:00,923,"S12000036",6,0,6,30,1,4,5,0,0,8,1,2,2,0,0,1,2,"20mph main streets",1
"2013950002013",322100,674880,-3.249366,55.960638,95,"Slight collision",3,1,2013-04-17,4,10:00:00,923,"S12000036",3,902,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,"30mph",4
"2013950002014",326620,672020,-3.176203,55.935659,95,"Slight collision",2,1,2013-04-17,4,14:15:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,2,"30mph",3
"2013950002015",323140,675770,-3.232966,55.968801,95,"Slight collision",2,1,2013-04-17,4,17:30:00,923,"S12000036",6,0,6,30,1,4,5,0,0,0,1,1,1,0,0,1,1,"30mph",2
"2013950002016",325990,673450,-3.186679,55.948408,95,"Slight collision",1,1,2013-04-17,4,22:10:00,923,"S12000036",3,7,6,30,3,2,6,0,0,5,6,5,2,0,0,1,1,"20mph main streets",1
"2013950002017",321750,670860,-3.253804,55.92447,95,"Serious collision",1,1,2013-04-17,4,14:30:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,"30mph",5
"2013950002019",319280,673170,-3.294012,55.944812,95,"Slight collision",1,1,2013-04-17,4,21:10:00,923,"S12000036",4,701,6,30,0,-1,-1,0,0,0,1,4,1,0,0,1,2,"30mph",5
"2013950002020",320560,671590,-3.273057,55.930832,95,"Slight collision",3,1,2013-04-18,5,09:45:00,923,"S12000036",5,0,6,30,3,4,6,0,0,8,1,1,2,0,0,1,1,"20mph existing streets",5
"2013950002032",324250,676390,-3.215361,55.974546,95,"Slight collision",1,1,2013-04-05,6,16:30:00,923,"S12000036",3,903,6,30,0,-1,-1,0,0,8,1,1,1,0,0,1,1,"Part time 20mph",2
"2013950002034",326410,672430,-3.179676,55.93931,95,"Serious collision",1,1,2013-04-19,6,11:25:00,923,"S12000036",3,7,6,30,9,4,3,700,0,5,1,1,1,0,0,1,1,"20mph main streets",3
"2013950002035",326200,672850,-3.183152,55.943051,95,"Slight collision",2,1,2013-04-17,4,10:30:00,923,"S12000036",3,7,6,30,9,4,6,0,0,8,1,2,2,0,0,1,1,"20mph local streets",1
"2013950002037",320910,671890,-3.267545,55.933585,95,"Slight collision",2,1,2013-04-16,3,15:30:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,4,1,0,0,1,2,"30mph",5
"2013950002045",325990,673440,-3.186676,55.948318,95,"Slight collision",1,1,2013-04-09,3,21:40:00,923,"S12000036",3,7,6,30,3,2,6,0,0,5,4,1,1,0,0,1,2,"20mph main streets",1
