"nearest_line_id","ID","Accident_Index","Location_Easting_OSGR","Location_Northing_OSGR","Longitude.before","Latitude.before","Police_Force","Accident_Severity","Number_of_Vehicles","Number_of_Casualties","Date","Day_of_Week","Time","Local_Authority_.District.","Local_Authority_.Highway.","X1st_Road_Class","X1st_Road_Number","Road_Type","Speed_limit","Junction_Detail","Junction_Control","X2nd_Road_Class","X2nd_Road_Number","Pedestrian_Crossing.Human_Control","Pedestrian_Crossing.Physical_Facilities","Light_Conditions","Weather_Conditions","Road_Surface_Conditions","Special_Conditions_at_Site","Carriageway_Hazards","Urban_or_Rural_Area","Did_Police_Officer_Attend_Scene_of_Accident","LSOA_of_Accident_Location","year","Longitude","Latitude","snap_dist","X","Y","optional","FEATID","LAYER","Shape_Length"
"7339",828,"2014950002604",326000,673430,-3.186513,55.94823,95,3,2,1,"2014-05-12",2,16:09:00,923,"S12000036",3,7,6,30,9,2,6,0,0,5,1,1,1,0,0,1,1,NA,"2014",-3.18649740657282,55.9481848648921,3.69374996912934,-3.18655345808781,55.9481750247987,TRUE,266,"20mph main streets",857.139644851773
"7339",1128,"2014950004601",325910,673780,-3.18805,55.95136,95,3,1,1,"2014-08-26",3,13:19:00,923,"S12000036",6,0,6,30,9,2,6,0,0,0,1,1,1,0,0,1,2,NA,"2014",-3.18803447272086,55.9513149665753,5.0573415721271,-3.18811179760767,55.9513025724061,TRUE,266,"20mph main streets",857.139644851773
"7339",1940,"2015950003256",325850,673980,-3.18905,55.953102,95,3,2,1,"2015-07-06",2,14:15:00,923,"S12000036",3,7,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,NA,"2015",-3.18905014275076,55.9531022619345,1.38067648135888,-3.18902905363524,55.9531056882856,TRUE,266,"20mph main streets",857.139644851773
"7339",2274,"2015950005186",325900,673830,-3.188208,55.951763,95,3,1,1,"2015-11-13",6,14:30:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,2,NA,"2015",-3.18820833112185,55.9517625633478,7.70260729763862,-3.1883259808102,55.9517434489937,TRUE,266,"20mph main streets",857.139644851773
"7339",2386,"2015950005842",325920,673730,-3.187861,55.950867,95,3,3,1,"2015-12-20",1,16:30:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,NA,"2015",-3.18786061840063,55.9508673695078,1.78971344382923,-3.18788798217773,55.9508629834648,TRUE,266,"20mph main streets",857.139644851773
"7339",2358,"2015950005667",325980,673470,-3.186829,55.948541,95,3,1,1,"2015-12-11",6,19:15:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,NA,"2015",-3.18682857190576,55.9485410938447,5.7067129431768,-3.18674102851453,55.9485544843661,TRUE,266,"20mph main streets",857.139644851773
"7339",378,"2013950006780",325870,673910,-3.188726,55.952522,95,2,1,2,"2013-12-11",4,13:37:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2013",-3.18871065781563,55.9524765551435,0.381512323266759,-3.1887048304961,55.9524775019024,TRUE,266,"20mph main streets",857.139644851773
"7339",900,"2014950003155",325830,674000,-3.189392,55.953324,95,2,1,1,"2014-06-06",6,13:12:00,923,"S12000036",3,8,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.18937586430321,55.9532788273025,2.34309133257398,-3.18936441525997,55.9532589338503,TRUE,266,"20mph main streets",857.139644851773
"7339",2601,"2016950001629",326000,673413,-3.185068,55.948089,95,3,2,1,"2016-03-16",4,22:25:00,923,"S12000036",3,7,6,30,3,2,6,0,0,5,4,1,1,0,0,1,2,NA,"2016",-3.18649273556859,55.9480321568697,1.10655045329831,-3.18647590384904,55.9480350315707,TRUE,266,"20mph main streets",857.139644851773
"7339",3743,"0053719",325925,673704,-3.18777341768369,55.9506345880464,NA,3,1,1,"2019-05-04",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.18777341768369,55.9506345880464,0.104006197739984,-3.18777182749216,55.9506348429322,TRUE,266,"20mph main streets",857.139644851773
"7339",3347,"2018950001524",326000,673410,-3.186493,55.948001,95,3,2,1,"2018-11-09",6,09:40:00,923,"S12000036",3,7,6,20,6,2,6,0,0,5,1,1,1,0,0,1,1,NA,"2018",-3.18649191127842,55.9480052083947,1.93646313300094,-3.18646245578989,55.9480102391185,TRUE,266,"20mph main streets",857.139644851773
"7339",306,"2013950006216",325830,674000,-3.189392,55.953324,95,3,1,1,"2013-11-15",6,15:45:00,923,"S12000036",6,0,6,30,3,2,3,7,0,5,4,1,1,0,0,1,1,NA,"2013",-3.18937586430321,55.9532788273025,2.34309133257398,-3.18936441525997,55.9532589338503,TRUE,266,"20mph main streets",857.139644851773
"7339",650,"2014950001471",325850,673990,-3.189069,55.953237,95,3,1,1,"2014-03-15",7,10:55:00,923,"S12000036",3,7,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,NA,"2014",-3.18905289683958,55.9531920900258,1.25348567636793,-3.18907204322177,55.9531889793118,TRUE,266,"20mph main streets",857.139644851773
"7339",1516,"2015950000081",325940,673640,-3.187516,55.950062,95,3,1,1,"2015-01-09",6,12:15:00,923,"S12000036",3,7,6,30,6,2,5,0,0,5,1,2,2,0,0,1,1,NA,"2015",-3.18751567220797,55.9500620026751,1.80509370180244,-3.18748801618541,55.9500663115589,TRUE,266,"20mph main streets",857.139644851773
"7339",2528,"2016950001095",325990,673460,-3.185241,55.94851,95,3,1,1,"2016-02-16",3,18:55:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,5,4,5,2,0,0,1,1,NA,"2016",-3.18666573654732,55.9484528077241,1.57140387013247,-3.18668984250116,55.9484491205257,TRUE,266,"20mph main streets",857.139644851773
"7339",1225,"2014950005028",325930,673660,-3.187697,55.950285,95,3,1,1,"2014-10-02",5,18:00:00,923,"S12000036",3,7,6,30,9,2,5,0,2,5,1,1,1,0,0,1,1,NA,"2014",-3.18768126689817,55.9502401157909,6.67630170652716,-3.18757919123346,55.9502564770996,TRUE,266,"20mph main streets",857.139644851773
"7339",1723,"2015950001459",326000,673410,-3.186492,55.948005,95,3,2,1,"2015-03-30",2,20:30:00,923,"S12000036",3,7,6,30,9,2,6,0,0,4,4,5,2,0,0,1,1,NA,"2015",-3.18649191127842,55.9480052083947,1.93646313300094,-3.18646245578989,55.9480102391185,TRUE,266,"20mph main streets",857.139644851773
"7339",2807,"2016950002845",325930,673670,-3.186259,55.950387,95,3,1,1,"2016-06-12",1,00:01:00,923,"S12000036",3,7,6,30,7,2,5,0,0,5,4,1,1,0,0,1,1,NA,"2016",-3.18768401752176,55.9503299439688,4.07708690263573,-3.18762168177883,55.9503399355178,TRUE,266,"20mph main streets",857.139644851773
"7339",2340,"2015950005572",325940,673640,-3.187516,55.950062,95,3,1,1,"2015-12-04",6,23:20:00,923,"S12000036",3,7,6,30,6,4,5,0,0,5,1,5,2,0,0,1,1,NA,"2015",-3.18751567220797,55.9500620026751,1.80509370180244,-3.18748801618541,55.9500663115589,TRUE,266,"20mph main streets",857.139644851773
"7339",583,"2014950001019",325990,673440,-3.186676,55.948318,95,3,2,1,"2014-02-10",2,17:15:00,923,"S12000036",3,7,6,30,6,2,6,0,0,5,1,9,1,0,0,1,2,NA,"2014",-3.18666024041825,55.9482731512455,3.39094406065734,-3.18660822222139,55.9482811078494,TRUE,266,"20mph main streets",857.139644851773
"7339",2342,"2015950005579",325930,673690,-3.18769,55.95051,95,3,1,1,"2015-12-05",7,22:40:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,5,4,4,2,0,0,1,1,NA,"2015",-3.18768951881589,55.9505096003204,1.12134731774531,-3.18770666348622,55.9505068522709,TRUE,266,"20mph main streets",857.139644851773
"7339",2616,"2016950001709",325750,673970,-3.189224,55.953055,95,3,1,1,"2016-03-26",7,19:30:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,4,5,2,0,0,1,1,NA,"2016",-3.19064844372975,55.9529969716132,3.12925986445545,-3.19066373496917,55.953023539642,TRUE,266,"20mph main streets",857.139644851773
"7339",2391,"2015950005878",325980,673500,-3.186837,55.948811,95,3,1,1,"2015-12-18",6,10:15:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2015",-3.18683681737486,55.9488105785322,1.93646284063152,-3.18686627341207,55.9488055477175,TRUE,266,"20mph main streets",857.139644851773
"7339",3487,"0012819",326000,673410,-3.18649191127842,55.9480052083947,NA,2,3,2,"2019-01-31",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.18649191127842,55.9480052083947,1.93646313300094,-3.18646245578989,55.9480102391185,TRUE,266,"20mph main streets",857.139644851773
"7339",3185,"2018950001056",325990,673450,-3.186664,55.948358,95,3,2,1,"2018-08-08",4,02:35:00,923,"S12000036",3,7,6,20,0,-1,-1,0,0,0,4,1,1,0,0,1,2,NA,"2018",-3.18666298847497,55.9483629794855,0.90977086819114,-3.18664903226124,55.9483651142006,TRUE,266,"20mph main streets",857.139644851773
"7339",3346,"2018950001512",326000,673410,-3.186493,55.948001,95,3,2,1,"2018-11-05",2,20:30:00,923,"S12000036",3,7,6,20,9,2,6,0,0,5,4,1,1,0,0,1,1,NA,"2018",-3.18649191127842,55.9480052083947,1.93646313300094,-3.18646245578989,55.9480102391185,TRUE,266,"20mph main streets",857.139644851773
"7339",3707,"0049019",325936,673657,-3.18758438524416,55.950214093314,NA,3,1,1,"2019-04-25",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.18758438524416,55.950214093314,1.61895096359618,-3.18755963270624,55.950218060791,TRUE,266,"20mph main streets",857.139644851773
"7339",1725,"2015950001510",325930,673680,-3.187687,55.95042,95,3,2,1,"2015-04-01",4,02:30:00,923,"S12000036",3,7,6,30,6,2,5,0,0,5,4,1,1,0,0,1,1,NA,"2015",-3.187686768161,55.9504197721453,1.4778705613178,-3.18766417252975,55.9504233939083,TRUE,266,"20mph main streets",857.139644851773
"7339",315,"2013950006259",326000,673410,-3.186508,55.94805,95,2,2,1,"2013-11-18",2,08:10:00,923,"S12000036",3,7,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,NA,"2013",-3.18649191127842,55.9480052083947,1.93646313300094,-3.18646245578989,55.9480102391185,TRUE,266,"20mph main streets",857.139644851773
"7339",2288,"2015950005282",325860,673920,-3.188874,55.952565,95,3,2,1,"2015-11-17",3,20:06:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,8,4,2,2,0,0,1,1,NA,"2015",-3.18887351480813,55.9525648384099,7.46648901156046,-3.18875946947632,55.9525833673214,TRUE,266,"20mph main streets",857.139644851773
"7339",2170,"2015950004384",325990,673460,-3.186666,55.948453,95,3,1,1,"2015-10-05",2,18:20:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,2,NA,"2015",-3.18666573654732,55.9484528077241,1.57140387013247,-3.18668984250116,55.9484491205257,TRUE,266,"20mph main streets",857.139644851773
"7339",3231,"2018950001174",326000,673400,-3.186491,55.947911,95,3,2,2,"2018-08-30",5,04:40:00,923,"S12000036",3,7,6,20,3,2,6,0,0,5,4,1,1,0,0,1,1,NA,"2018",-3.18648916365466,55.9479153801439,4.67889460511192,-3.18641771577551,55.9479270115353,TRUE,266,"20mph main streets",857.139644851773
"7339",3038,"2018950000637",325940,673640,-3.187517,55.950057,95,2,2,1,"2018-05-15",3,11:51:00,923,"S12000036",3,7,6,20,6,2,3,7,0,5,1,1,1,0,0,1,1,NA,"2018",-3.18751567220797,55.9500620026751,1.80509370180244,-3.18748801618541,55.9500663115589,TRUE,266,"20mph main streets",857.139644851773
"7339",440,"2013950007172",325760,673980,-3.190507,55.953134,95,3,1,1,"2013-12-30",2,14:25:00,923,"S12000036",3,8,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,2,NA,"2013",-3.19049109570315,55.9530883468179,3.57630424612477,-3.19047362006421,55.9530579832646,TRUE,266,"20mph main streets",857.139644851773
"7339",3145,"2018950000953",325880,673860,-3.188538,55.952024,95,2,1,1,"2018-07-18",4,19:50:00,923,"S12000036",3,7,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2018",-3.18853679031332,55.9520289591705,3.83317182078933,-3.18847824207079,55.9520384714852,TRUE,266,"20mph main streets",857.139644851773
"7339",1118,"2014950004545",325960,673580,-3.187195,55.949571,95,3,1,1,"2014-08-22",6,03:50:00,923,"S12000036",3,7,6,30,6,2,6,0,0,5,1,1,2,0,0,1,1,NA,"2014",-3.18717898862439,55.9495261193327,3.64154201358263,-3.18723459436962,55.9495170594195,TRUE,266,"20mph main streets",857.139644851773
"7339",2914,"2016950004229",325978,673534,-3.185453,55.949173,95,3,1,1,"2016-05-30",2,12:55:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,NA,"2016",-3.18687818033636,55.9491156860412,8.98123328252787,-3.18701532101716,55.9490933416873,TRUE,266,"20mph main streets",857.139644851773
"7339",2647,"2016950001838",325880,673850,-3.187109,55.951997,95,3,1,1,"2016-04-11",2,00:35:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,NA,"2016",-3.18853403753976,55.9519391310453,6.46732994826109,-3.18843525511381,55.9519551802004,TRUE,266,"20mph main streets",857.139644851773
"7339",138,"2013950004812",325940,673650,-3.187534,55.950197,95,2,2,1,"2013-09-11",4,23:22:00,923,"S12000036",3,7,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,NA,"2013",-3.18751842242978,55.950151830861,0.722036568080159,-3.18752948484814,55.9501501073066,TRUE,266,"20mph main streets",857.139644851773
"7339",3444,"2016950003621",326000,673420,-3.18507,55.948152,95,3,1,1,"2016-07-23",7,22:30:00,923,"S12000036",6,0,6,30,6,2,3,7,0,8,4,1,1,0,0,1,1,NA,"2016",-3.1864946589178,55.9480950366441,0.852403609696504,-3.18650759385276,55.9480927658578,TRUE,266,"20mph main streets",857.139644851773
"7339",439,"2013950007168",325850,674000,-3.189071,55.953327,95,3,1,1,"2013-12-30",2,18:35:00,923,"S12000036",3,7,6,30,3,2,6,0,0,4,4,1,2,0,0,1,1,NA,"2013",-3.18905565094408,55.9532819181158,3.88764936815212,-3.18911503301547,55.9532722703097,TRUE,266,"20mph main streets",857.139644851773
"7339",1734,"2015950001658",325820,673990,-3.189533,55.953187,95,3,1,1,"2015-04-05",1,15:00:00,923,"S12000036",3,8,6,30,3,2,3,7,0,5,1,1,1,0,0,1,1,NA,"2015",-3.18953321574313,55.9531874535096,4.36246303917504,-3.18955453215938,55.9532244919139,TRUE,266,"20mph main streets",857.139644851773
"7339",2696,"2016950002198",325860,673950,-3.187457,55.952892,95,3,2,3,"2016-05-03",3,14:25:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2016",-3.18888177572794,55.9528343227206,0.435972254432969,-3.18888843493712,55.9528332408019,TRUE,266,"20mph main streets",857.139644851773
"7339",1896,"2015950003013",326000,673410,-3.186492,55.948005,95,3,2,1,"2015-06-24",4,09:00:00,923,"S12000036",3,7,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,NA,"2015",-3.18649191127842,55.9480052083947,1.93646313300094,-3.18646245578989,55.9480102391185,TRUE,266,"20mph main streets",857.139644851773
"7339",3132,"2018950000926",325980,673470,-3.18683,55.948536,95,3,2,1,"2018-07-13",6,08:50:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,NA,"2018",-3.18682857190576,55.9485410938447,5.7067129431768,-3.18674102851453,55.9485544843661,TRUE,266,"20mph main streets",857.139644851773
"7339",3536,"0073819",325859,673949,-3.18889751084371,55.952825185413,NA,3,1,1,"2019-06-21",NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.18889751084371,55.952825185413,0.799355882007098,-3.18888530117505,55.9528271691133,TRUE,266,"20mph main streets",857.139644851773
"7339",2620,"2016950001722",325980,673460,-3.185401,55.948509,95,2,1,1,"2016-03-29",3,14:05:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,NA,"2016",-3.18682582344733,55.9484512656127,8.18788993143369,-3.18670021801644,55.948470478059,TRUE,266,"20mph main streets",857.139644851773
"7339",2643,"2016950001827",325950,673610,-3.185923,55.949852,95,3,1,1,"2016-04-08",6,17:10:00,923,"S12000036",3,7,6,30,7,2,6,0,0,4,1,1,1,0,0,1,1,NA,"2016",-3.1873473292422,55.9497940611298,2.22903620862251,-3.18738075615,55.9497874491399,TRUE,266,"20mph main streets",857.139644851773
"7339",2617,"2016950001710",325950,673600,-3.18592,55.949762,95,3,2,1,"2016-03-26",7,22:40:00,923,"S12000036",3,7,6,30,9,4,6,0,0,0,4,4,2,0,0,1,1,NA,"2016",-3.18734457945344,55.949704232933,0.792466264001149,-3.18733247857631,55.9497062045516,TRUE,266,"20mph main streets",857.139644851773
"7339",508,"2014950000470",325940,673660,-3.187537,55.950287,95,3,2,2,"2014-01-25",7,13:45:00,923,"S12000036",3,7,6,30,3,2,5,0,0,5,1,2,2,0,0,1,2,NA,"2014",-3.18752117266725,55.9502416590455,3.05222257626345,-3.18756783887884,55.9502341791353,TRUE,266,"20mph main streets",857.139644851773
"7339",2079,"2015950003969",325920,673750,-3.187866,55.951047,95,3,1,1,"2015-08-31",2,19:55:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,NA,"2015",-3.18786612062356,55.9510470258321,6.98816756033998,-3.18797296647681,55.9510298998996,TRUE,266,"20mph main streets",857.139644851773
"7339",2449,"2016950000293",325930,673660,-3.186257,55.950298,95,3,1,1,"2016-01-17",1,04:00:00,923,"S12000036",3,7,6,30,6,2,5,0,0,5,4,1,1,0,0,1,1,NA,"2016",-3.18768126689817,55.9502401157909,6.67630170652716,-3.18757919123346,55.9502564770996,TRUE,266,"20mph main streets",857.139644851773
"7339",2457,"2016950000493",325950,673580,-3.185914,55.949582,95,3,1,1,"2016-01-20",4,16:30:00,923,"S12000036",3,7,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,NA,"2016",-3.18733907992286,55.9495245765354,6.07557115081436,-3.18724630697275,55.9495396922156,TRUE,266,"20mph main streets",857.139644851773
"7339",2753,"2016950002518",325950,673580,-3.185914,55.949582,95,2,1,2,"2016-05-22",1,11:08:00,923,"S12000036",3,7,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,NA,"2016",-3.18733907992286,55.9495245765354,6.07557115081436,-3.18724630697275,55.9495396922156,TRUE,266,"20mph main streets",857.139644851773
"7339",919,"2014950003269",326005,673397,-3.186424,55.947934,95,3,1,1,"2014-06-13",6,14:32:00,923,"S12000036",3,7,6,20,3,4,6,0,0,5,1,1,1,0,0,1,2,NA,"2014",-3.18640829707375,55.9478892025259,0.611859242089567,-3.18639895383652,55.9478907235593,TRUE,266,"20mph main streets",857.139644851773
"7339",3300,"2018950001392",325930,673680,-3.187688,55.950415,95,3,2,1,"2018-10-12",6,13:00:00,923,"S12000036",3,7,6,20,0,-1,-1,0,0,5,1,5,2,0,0,1,1,NA,"2018",-3.187686768161,55.9504197721453,1.4778705613178,-3.18766417252975,55.9504233939083,TRUE,266,"20mph main streets",857.139644851773
"7340",3183,"2018950001050",325090,673220,-3.201008,55.946153,95,3,2,1,"2018-08-07",3,18:50:00,923,"S12000036",5,0,6,20,6,2,6,0,0,5,1,1,1,0,0,1,1,NA,"2018",-3.20100674517707,55.9461573181249,2.34738429984246,-3.20099093091804,55.9461383484569,TRUE,267,"20mph main streets",264.772359884282
"7340",1306,"2014950005412",325250,673270,-3.198475,55.946677,95,3,2,1,"2014-10-26",1,16:30:00,923,"S12000036",5,0,6,30,3,4,6,0,0,4,1,5,1,0,0,1,1,NA,"2014",-3.19845939327569,55.9466314004368,2.98393628091936,-3.19843450337497,55.9466087364141,TRUE,267,"20mph main streets",264.772359884282
"7340",1489,"2014950006837",325150,673240,-3.200068,55.946391,95,2,1,1,"2014-12-26",6,21:55:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,NA,"2014",-3.20005184294251,55.9463463336137,2.70837709585922,-3.20006663265558,55.9463690271664,TRUE,267,"20mph main streets",264.772359884282
"7340",2115,"2015950004103",325090,673220,-3.201007,55.946157,95,3,2,1,"2015-09-11",6,15:30:00,923,"S12000036",6,0,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,NA,"2015",-3.20100674517707,55.9461573181249,2.34738429984246,-3.20099093091804,55.9461383484569,TRUE,267,"20mph main streets",264.772359884282
"7341",91,"2013950004344",326000,673070,-3.186414,55.944996,95,3,1,1,"2013-08-23",6,16:20:00,923,"S12000036",6,0,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,NA,"2013",-3.18639850083984,55.9449510470783,3.26017298949255,-3.18644653633205,55.9449401194161,TRUE,268,"20mph main streets",204.588175333954
"7341",3578,"0002519",326040,672990,-3.18573624635266,55.9442385852108,NA,3,1,1,"2019-01-08",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.18573624635266,55.9442385852108,0.0923410565338963,-3.18573744087706,55.9442381062762,TRUE,268,"20mph main streets",204.588175333954
"7341",3115,"2018950000869",326000,673060,-3.186397,55.944857,95,3,1,1,"2018-07-03",3,22:10:00,923,"S12000036",6,0,6,20,0,-1,-1,0,0,8,1,1,1,0,0,1,1,NA,"2018",-3.18639575374752,55.9448612187796,0.364975143439563,-3.1863903825717,55.9448624509057,TRUE,268,"20mph main streets",204.588175333954
"7342",3271,"2018950001302",326060,674420,-3.18581,55.957082,95,3,2,1,"2018-09-25",3,21:30:00,923,"S12000036",3,900,6,20,3,3,3,900,0,0,4,1,1,0,0,1,1,NA,"2018",-3.18580876657006,55.9570871045124,1.53676986602812,-3.18582700716258,55.9570962302002,TRUE,269,"20mph main streets",237.005346015721
"7342",3697,"0048819",325989,674347,-3.18692556475656,55.9564204126385,NA,3,1,1,"2019-04-19",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.18692556475656,55.9564204126385,0.702349667103682,-3.18691658834125,55.9564241418657,TRUE,269,"20mph main streets",237.005346015721
"7342",133,"2013950004735",326010,674350,-3.186606,55.956496,95,3,2,1,"2013-09-10",3,11:51:00,923,"S12000036",3,900,1,30,1,4,5,0,0,8,1,4,1,0,0,1,1,NA,"2013",-3.18659013781901,55.9564505998413,4.27222382381638,-3.18654127725746,55.9564241140102,TRUE,269,"20mph main streets",237.005346015721
"7342",2895,"2016950003467",326090,674460,-3.183914,55.957509,95,2,3,1,"2016-07-15",6,15:50:00,923,"S12000036",3,900,3,30,3,4,6,0,0,4,1,2,2,0,0,1,1,NA,"2016",-3.18533938235952,55.9574510393304,0.170260121454165,-3.18533719627447,55.9574501429362,TRUE,269,"20mph main streets",237.005346015721
"7342",2204,"2015950004575",326060,674420,-3.185809,55.957087,95,3,1,1,"2015-10-14",4,04:00:00,923,"S12000036",5,0,3,30,0,-1,-1,0,0,4,5,1,1,0,0,1,1,NA,"2015",-3.18580876657006,55.9570871045124,1.53676986602812,-3.18582700716258,55.9570962302002,TRUE,269,"20mph main streets",237.005346015721
"7342",1396,"2014950006121",326060,674420,-3.185824,55.957132,95,3,1,1,"2014-11-26",4,22:32:00,923,"S12000036",3,900,6,30,9,4,5,0,0,5,4,1,1,0,0,1,2,NA,"2014",-3.18580876657006,55.9570871045124,1.53676986602812,-3.18582700716258,55.9570962302002,TRUE,269,"20mph main streets",237.005346015721
"7343",1066,"2014950004312",325710,673210,-3.191095,55.946209,95,3,2,1,"2014-07-30",4,08:30:00,923,"S12000036",5,0,2,30,3,4,6,0,2,5,1,1,1,0,0,1,2,NA,"2014",-3.19107920742583,55.9461638472582,1.38944714078636,-3.19105725602669,55.9461624560239,TRUE,270,"20mph main streets",139.665660497724
"7343",720,"2014950001894",325710,673250,-3.191106,55.946568,95,3,1,1,"2014-04-07",2,16:20:00,923,"S12000036",5,0,2,30,9,2,5,0,0,5,1,1,2,0,0,1,2,NA,"2014",-3.19109023979139,55.9465231597579,4.88560327768202,-3.19101258772356,55.9465220459706,TRUE,270,"20mph main streets",139.665660497724
"7343",1981,"2015950003548",325710,673250,-3.19109,55.946523,95,3,2,1,"2015-07-28",3,11:30:00,923,"S12000036",5,0,6,30,9,2,5,0,0,5,1,1,1,0,0,1,1,NA,"2015",-3.19109023979139,55.9465231597579,4.88560327768202,-3.19101258772356,55.9465220459706,TRUE,270,"20mph main streets",139.665660497724
"7343",3585,"0010319",325710,673210,-3.19107920742583,55.9461638472582,NA,3,1,1,"2019-01-12",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.19107920742583,55.9461638472582,1.38944714078636,-3.19105725602669,55.9461624560239,TRUE,270,"20mph main streets",139.665660497724
"7344",3281,"2018950001336",325150,673970,-3.200256,55.952899,95,3,2,1,"2018-09-16",1,01:50:00,923,"S12000036",5,0,1,20,1,4,5,0,0,1,4,2,2,0,0,1,1,NA,"2018",-3.20025474101565,55.9529037615366,4.30983655769263,-3.20030270787139,55.9529312251132,TRUE,271,"20mph main streets",63.5939402959759
"7344",648,"2014950001468",325150,673970,-3.200271,55.952949,95,2,1,1,"2014-03-15",7,00:05:00,923,"S12000036",5,0,6,30,1,4,5,0,0,1,4,4,1,0,0,1,1,NA,"2014",-3.20025474101565,55.9529037615366,4.30983655769263,-3.20030270787139,55.9529312251132,TRUE,271,"20mph main streets",63.5939402959759
"7344",3110,"2018950000853",325140,673970,-3.200416,55.952898,95,3,2,2,"2018-06-30",7,15:00:00,923,"S12000036",5,0,1,20,2,4,5,0,0,4,1,1,5,0,0,1,1,NA,"2018",-3.20041484548922,55.9529022016928,1.00698851571034,-3.20041512352658,55.9529111844651,TRUE,271,"20mph main streets",63.5939402959759
"7345",162,"2013950005126",325990,674400,-3.18694,55.956942,95,3,1,1,"2013-09-20",6,14:30:00,923,"S12000036",5,0,2,20,0,-1,-1,0,0,5,1,1,1,0,0,1,2,NA,"2013",-3.18692412517674,55.9568966558655,0.173951695121229,-3.18692492176524,55.9568981421179,TRUE,272,"20mph main streets",92.4438002145556
"7346",1148,"2014950004686",324790,673290,-3.205845,55.946784,95,3,2,4,"2014-09-02",3,12:20:00,923,"S12000036",3,702,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,NA,"2014",-3.20582858156529,55.946739200221,1.76670640735015e-05,-3.20582858129088,55.9467392002546,TRUE,273,"20mph main streets",487.092581856264
"7346",630,"2014950001332",324910,673190,-3.203896,55.945905,95,3,1,2,"2014-03-02",1,23:25:00,923,"S12000036",5,0,6,30,3,4,5,0,0,8,4,2,2,0,0,1,1,NA,"2014",-3.20387975841143,55.9458597106169,3.64098129117931,-3.20387795757091,55.9458272424937,TRUE,273,"20mph main streets",487.092581856264
"7346",3708,"0049219",324779,673389,-3.2060323163482,55.9476267700013,NA,3,2,2,"2019-04-25",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.2060323163482,55.9476267700013,8.49199389467164,-3.20616423020312,55.9476106179123,TRUE,273,"20mph main streets",487.092581856264
